train_r2,test_r2,train_loss,test_loss
0.9216275017466469,0.69681445264876,0.31728372164070606,2.8120957016944885
0.9209631724615346,0.7010106326843633,0.3258072193711996,2.7405838146805763
0.9219819415162008,0.6942918766785807,0.3197237057611346,2.814856246113777
0.9219972217886565,0.6951272886041069,0.3135143779218197,2.8388404101133347
0.9220953818310335,0.6984085038281325,0.31566004268825054,2.8251110315322876
0.9222714701116398,0.6949190397509715,0.3276106799021363,2.8451406732201576
0.9220486600835263,0.6913111575466144,0.31889833975583315,2.879987820982933
0.9219279821687079,0.6954517149453965,0.33984847739338875,2.8605767637491226
0.9220986695224289,0.6971912407108698,0.3275340301916003,2.8481932803988457
0.9227055008672574,0.6945174534487544,0.31250969134271145,2.8684634789824486
0.9216393753474602,0.6988013091115359,0.31337439361959696,2.8317909464240074
